"","City","State","Site.Num","Date.Local","O3.Mean"
"461","Boston","Massachusetts",42,2002-08-16,0.040417
"462","Boston","Massachusetts",42,2002-08-17,0.0295
"463","Boston","Massachusetts",42,2002-08-18,0.053208
"464","Boston","Massachusetts",42,2002-08-19,0.021125
"465","Boston","Massachusetts",42,2002-08-20,0.012944
"466","Boston","Massachusetts",42,2002-08-21,0.017375
"467","Boston","Massachusetts",42,2002-08-22,0.036792
"468","Boston","Massachusetts",42,2002-08-23,0.0115
"469","Boston","Massachusetts",42,2002-08-24,0.011625
"470","Boston","Massachusetts",42,2002-08-25,0.0195
"471","Boston","Massachusetts",42,2002-08-26,0.02275
"472","Boston","Massachusetts",42,2002-08-27,0.015458
"473","Boston","Massachusetts",42,2002-08-28,0.009292
"474","Boston","Massachusetts",42,2002-08-29,0.006958
"475","Boston","Massachusetts",42,2002-08-30,0.005917
"476","Boston","Massachusetts",42,2002-08-31,0.016583
"477","Boston","Massachusetts",42,2002-09-01,0.021417
"478","Boston","Massachusetts",42,2002-09-02,0.02
"479","Boston","Massachusetts",42,2002-09-03,0.007042
"480","Boston","Massachusetts",42,2002-09-04,0.015833
"481","Boston","Massachusetts",42,2002-09-05,0.013667
"482","Boston","Massachusetts",42,2002-09-06,0.022615
"483","Boston","Massachusetts",42,2002-09-13,0.030385
"484","Boston","Massachusetts",42,2002-09-14,0.036458
"485","Boston","Massachusetts",42,2002-09-15,0.0255
"486","Boston","Massachusetts",42,2002-09-16,0.008083
"487","Boston","Massachusetts",42,2002-09-17,0.007875
"488","Boston","Massachusetts",42,2002-09-18,0.012875
"489","Boston","Massachusetts",42,2002-09-19,0.025667
"490","Boston","Massachusetts",42,2002-09-20,0.027625
"491","Boston","Massachusetts",42,2002-09-21,0.024167
"492","Boston","Massachusetts",42,2002-09-22,0.018792
"493","Boston","Massachusetts",42,2002-09-23,0.014375
"494","Boston","Massachusetts",42,2002-09-24,0.004542
"495","Boston","Massachusetts",42,2002-09-25,0.006375
"496","Boston","Massachusetts",42,2002-09-26,0.008625
