"","City","State","Site.Num","Date.Local","O3.Mean"
"498","New York","New York",124,2003-01-28,0.003958
"499","New York","New York",124,2003-01-29,0.006208
"500","New York","New York",124,2003-01-30,0.005042
"501","New York","New York",124,2003-01-31,0.002875
"502","New York","New York",124,2003-02-01,0.002722
"503","New York","New York",124,2003-02-02,0.011792
"504","New York","New York",124,2003-02-03,0.009625
"505","New York","New York",124,2003-02-04,0.009042
"506","New York","New York",124,2003-02-05,0.017417
"507","New York","New York",124,2003-02-06,0.006833
"508","New York","New York",124,2003-02-07,0.006958
"509","New York","New York",124,2003-02-08,0.013833
"510","New York","New York",124,2003-02-09,0.002583
"511","New York","New York",124,2003-02-10,0.008292
"512","New York","New York",124,2003-02-11,0.014333
"513","New York","New York",124,2003-02-12,0.016167
"514","New York","New York",124,2003-02-16,0.024083
"515","New York","New York",124,2003-02-17,0.026083
"516","New York","New York",124,2003-02-18,0.007625
"517","New York","New York",124,2003-02-19,0.004375
"518","New York","New York",124,2003-02-20,0.006875
"519","New York","New York",124,2003-02-21,0.00375
"520","New York","New York",124,2003-02-22,0.007471
"521","New York","New York",124,2003-02-23,0.01425
"522","New York","New York",124,2003-02-24,0.01
"523","New York","New York",124,2003-02-25,0.024042
"524","New York","New York",124,2003-02-26,0.017292
"525","New York","New York",124,2003-02-27,0.016
"526","New York","New York",124,2003-02-28,0.0175
"527","New York","New York",124,2003-03-01,0.009333
"528","New York","New York",124,2003-03-02,0.011167
"529","New York","New York",124,2003-03-03,0.021042
"530","New York","New York",124,2003-03-04,0.013333
"531","New York","New York",124,2003-03-05,0.005917
"532","New York","New York",124,2003-03-06,0.018917
"533","New York","New York",124,2003-03-07,0.017167
"534","New York","New York",124,2003-03-08,0.017357
"535","New York","New York",124,2003-03-09,0.026625
"536","New York","New York",124,2003-03-10,0.021208
"537","New York","New York",124,2003-03-11,0.012833
"538","New York","New York",124,2003-03-12,0.006792
"539","New York","New York",124,2003-03-13,0.015833
"540","New York","New York",124,2003-03-14,0.013125
"541","New York","New York",124,2003-03-15,0.008714
"542","New York","New York",124,2003-03-16,0.011625
"543","New York","New York",124,2003-03-17,0.004833
"544","New York","New York",124,2003-03-18,0.021792
"545","New York","New York",124,2003-03-19,0.031
"546","New York","New York",124,2003-03-20,0.025857
"547","New York","New York",124,2003-03-21,0.0055
"548","New York","New York",124,2003-03-22,0.027292
"549","New York","New York",124,2003-03-23,0.026167
"550","New York","New York",124,2003-03-24,0.014042
"551","New York","New York",124,2003-03-25,0.023208
"552","New York","New York",124,2003-03-26,0.018
"553","New York","New York",124,2003-03-27,0.015
"554","New York","New York",124,2003-03-28,0.031167
"555","New York","New York",124,2003-03-29,0.027333
"556","New York","New York",124,2003-03-30,0.021167
"557","New York","New York",124,2003-03-31,0.029083
"558","New York","New York",124,2003-04-01,0.013
"559","New York","New York",124,2003-04-02,0.016792
"560","New York","New York",124,2003-04-03,0.029824
"561","New York","New York",124,2003-04-04,0.019625
"562","New York","New York",124,2003-04-05,0.018583
"563","New York","New York",124,2003-04-06,0.033292
"564","New York","New York",124,2003-04-07,0.027208
"565","New York","New York",124,2003-04-08,0.02675
